VGlut-F-500012,0
Gad1-F-300311,0
Gad1-F-000069,0
Gad1-F-700428,0
VGlut-F-000412,0
VGlut-F-500690,0
Gad1-F-600430,0
Cha-F-100021,0
Gad1-F-800318,0
Gad1-F-700472,0
VGlut-F-500590,0
Gad1-F-400183,0
Gad1-F-800646,0
VGlut-F-000227,0
Gad1-F-800374,0
Gad1-F-500804,0
Cha-F-300455,0
Gad1-F-300062,0
Gad1-F-600659,0
Gad1-F-500448,0
VGlut-F-100056,0
Gad1-F-100878,0
fru-F-800030,0
Gad1-F-100679,0
VGlut-F-100167,0
VGlut-F-600518,0
Gad1-F-300448,0
VGlut-F-200253,0
Cha-F-100149,0
fru-F-400434,0
Cha-F-200162,0
VGlut-F-300435,0
Gad1-F-500483,0
VGlut-F-400133,0
Gad1-F-500561,0
Gad1-F-800475,0
Gad1-F-400920,0
Cha-F-100022,0
VGlut-F-300325,0
Gad1-F-800009,0
Gad1-F-400685,0
Gad1-F-900257,0
VGlut-F-400358,0
Gad1-F-500647,0
fru-F-500361,0
fru-F-100147,0
VGlut-F-400345,0
Gad1-F-300237,0
fru-F-200160,0
VGlut-F-500577,0
fru-F-300141,0
Gad1-F-500174,0
VGlut-F-000322,0
Cha-F-800123,0
Gad1-F-000701,0
Gad1-F-400296,0
VGlut-F-600570,0
Gad1-F-300492,0
Gad1-F-200252,0
VGlut-F-400657,0
VGlut-F-000518,0
Gad1-F-100812,0
Gad1-F-600544,0
Gad1-F-200600,0
Gad1-F-200578,0
Cha-F-000447,0
VGlut-F-300513,0
Gad1-F-100707,0
VGlut-F-500574,0
VGlut-F-800222,0
Gad1-F-000846,0
Cha-F-400284,0
Gad1-F-000808,0
fru-F-000233,0
Gad1-F-100483,0
VGlut-F-700329,0
Gad1-F-100628,0
Cha-F-800079,0
Gad1-F-100465,0
fru-F-500469,0
fru-F-400441,0
Cha-F-400251,0
Gad1-F-700526,0
VGlut-F-400066,0
Gad1-F-100177,0
VGlut-F-200310,0
Cha-F-700305,0
Cha-F-700199,0
fru-F-100144,0
fru-F-500061,0
Gad1-F-200660,0
Cha-F-000132,0
Cha-F-300065,0
Gad1-F-000856,0
Gad1-F-100263,0
Gad1-F-300500,0
Gad1-F-600070,0
VGlut-F-300141,0
Gad1-F-700365,0
VGlut-F-700426,0
Gad1-F-500485,0
Gad1-F-600464,0
Gad1-F-100446,0
VGlut-F-900011,0
Gad1-F-300754,0
Gad1-F-600686,0
VGlut-F-100200,0
Gad1-F-700685,0
VGlut-F-400083,0
Cha-F-400314,0
Gad1-F-400760,0
Cha-F-700011,0
Gad1-F-600427,0
VGlut-F-600629,0
VGlut-F-500540,0
Gad1-F-900474,0
VGlut-F-400369,0
Gad1-F-600383,0
Gad1-F-800457,0
Gad1-F-100275,0
Trh-F-600044,0
Cha-F-600187,0
Gad1-F-400717,0
Gad1-F-200785,0
fru-F-000212,0
Cha-F-300368,0
Cha-F-700222,0
Cha-F-100056,0
Gad1-F-800033,0
fru-F-600265,0
Gad1-F-700293,0
Gad1-F-600597,0
Gad1-F-800518,0
Gad1-F-300411,0
Gad1-F-400466,0
VGlut-F-100179,0
Gad1-F-700489,0
Trh-F-600038,0
Cha-F-400193,0
Gad1-F-000630,0
Cha-F-300270,0
Gad1-F-300569,0
Gad1-F-300596,0
Gad1-F-800004,0
Gad1-F-000755,0
Gad1-F-300851,0
fru-F-400356,0
Cha-F-000167,0
Cha-F-000443,0
Gad1-F-900516,0
Gad1-F-900281,0
Cha-F-200182,0
Gad1-F-400493,0
Cha-F-200405,0
Cha-F-000224,0
VGlut-F-400368,0
VGlut-F-800090,0
Gad1-F-100339,0
Gad1-F-300684,0
Cha-F-400080,0
Gad1-F-100709,0
Gad1-F-400890,0
Cha-F-300334,0
Gad1-F-100462,0
VGlut-F-500041,0
Gad1-F-200225,0
Gad1-F-500498,0
Gad1-F-100484,0
Gad1-F-800148,0
VGlut-F-600244,0
Gad1-F-300559,0
VGlut-F-500476,0
fru-F-400481,0
Gad1-F-500702,0
Gad1-F-400897,0
Cha-F-000177,0
Gad1-F-000148,0
Gad1-F-100417,0
Gad1-F-400793,0
Cha-F-600031,0
Cha-F-000330,0
Cha-F-300199,0
Cha-F-100276,0
Cha-F-800043,0
Gad1-F-100811,0
Gad1-F-500164,0
Cha-F-300134,0
fru-F-200214,0
Gad1-F-000748,0
VGlut-F-400051,0
VGlut-F-600730,0
Gad1-F-900268,0
fru-F-400282,0
VGlut-F-700297,0
Gad1-F-200651,0
Cha-F-600065,0
Gad1-F-900472,0
Gad1-F-800286,0
VGlut-F-400421,0
fru-F-700052,0
Gad1-F-000611,0
Gad1-F-300067,0
Gad1-F-500248,0
Gad1-F-000665,0
Gad1-F-500454,0
VGlut-F-300127,0
VGlut-F-200587,0
VGlut-F-600329,0
Cha-F-400169,0
fru-F-200225,0
Cha-F-200020,0
Gad1-F-900353,0
Gad1-F-600100,0
Gad1-F-000112,0
fru-F-400204,0
VGlut-F-700248,0
Cha-F-100105,0
Gad1-F-500404,0
Gad1-F-100600,0
